IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,BEN,Benin,Year,2003,false,,,,,,,,,,,,,48.8,,,,,,48.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2003,false,,,,,,,,,,,,,53.5,,,,,,53.5,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2003,false,,,,,,,,,,,,,57.3,,,,,,57.3,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2003,false,,,,,,,,,,,,,6.6,,,,,,6.6,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2003,false,,,,,,,,,,,,,60.6,,,,,,60.6,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2003,true,,,,,,,,,,,,,62.1,,,,,,62.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data. PPP is regression based.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,TCD,Chad,Year,2003,false,,,,,,,,,,,,,62.9,,,,,,62.9,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2003,false,,,,,,,,,,,,,64.8,,,,,,64.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2003,false,,,,,,,,,,,,,7,,,,,,7,,"World Development Indicators database, World Bank: Estimated from unit-record income data. Urban only. PPP is regression based.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2003,false,,,,,,,,,,,,,7.5,,,,,,7.5,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2003,false,,,,,,,,,,,,,8.3,,,,,,8.3,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2002,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,POL,Poland,Year,2002,false,,,,,,,,,,,,,0.1,,,,,,0.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2002,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,SRB,Serbia,Year,2002,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2002,false,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2002,false,,,,,,,,,,,,,1.1,,,,,,1.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data. PPP is regression based.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2002,false,,,,,,,,,,,,,1.1,,,,,,1.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2002,false,,,,,,,,,,,,,1.7,,,,,,1.7,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2002,false,,,,,,,,,,,,,10,,,,,,10,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2002,false,,,,,,,,,,,,,10.3,,,,,,10.3,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,GEO,Georgia,Year,2002,false,,,,,,,,,,,,,10.5,,,,,,10.5,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,PAN,Panama,Year,2002,false,,,,,,,,,,,,,11.2,,,,,,11.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2002,false,,,,,,,,,,,,,13.2,,,,,,13.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2002,false,,,,,,,,,,,,,14,,,,,,14,,"World Development Indicators database, World Bank: Estimated from unit-record income data. Urban only. PPP is regression based.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2002,false,,,,,,,,,,,,,14,,,,,,14,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2002,false,,,,,,,,,,,,,14.3,,,,,,14.3,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,PER,Peru,Year,2002,false,,,,,,,,,,,,,15,,,,,,15,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ARM,Armenia,Year,2002,false,,,,,,,,,,,,,15.1,,,,,,15.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2002,false,,,,,,,,,,,,,16.3,,,,,,16.3,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2002,false,,,,,,,,,,,,,18.2,,,,,,18.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ALB,Albania,Year,2002,false,,,,,,,,,,,,,2,,,,,,2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2002,false,,,,,,,,,,,,,2,,,,,,2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,BLR,Belarus,Year,2002,false,,,,,,,,,,,,,2.1,,,,,,2.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,TUR,Turkey,Year,2002,false,,,,,,,,,,,,,2.5,,,,,,2.5,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2002,false,,,,,,,,,,,,,2.8,,,,,,2.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2002,false,,,,,,,,,,,,,20.6,,,,,,20.6,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2002,false,,,,,,,,,,,,,22.8,,,,,,22.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2002,false,,,,,,,,,,,,,23.2,,,,,,23.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2002,false,,,,,,,,,,,,,23.4,,,,,,23.4,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2002,false,,,,,,,,,,,,,24.7,,,,,,24.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,BWA,Botswana,Year,2002,false,,,,,,,,,,,,,29.8,,,,,,29.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,CHN,China,Year,2002,false,,,,,,,,,,,,,31.7,,,,,,31.7,,"World Development Indicators database, World Bank: Estimated from grouped consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2002,false,,,,,,,,,,,,,33.8,,,,,,33.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2002,false,,,,,,,,,,,,,34.1,,,,,,34.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2002,false,,,,,,,,,,,,,38,,,,,,38,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2002,false,,,,,,,,,,,,,4.5,,,,,,4.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2002,false,,,,,,,,,,,,,4.9,,,,,,4.9,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2002,false,,,,,,,,,,,,,49.4,,,,,,49.4,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
